254;15;240;0;
255;15;250;0;
256;16;100;0;
257;16;110;0;
258;16;120;0;
259;16;130;0;
260;16;140;0;
261;16;150;0;
262;16;160;0;
263;16;170;0;
264;16;180;0;
265;16;190;0;
266;16;200;0;
267;16;210;0;
268;16;220;0;
269;16;230;0;
270;16;240;0;
271;16;250;0;
272;17;100;0;
273;17;110;0;
274;17;120;0;
275;17;130;0;
276;17;140;0;
277;17;150;0;
278;17;160;0;
279;17;170;0;
280;17;180;0;
281;17;190;0;
282;17;200;0;
283;17;210;0;
284;17;220;0;
285;17;230;0;
286;17;240;0;
287;17;250;0;
288;18;100;0;
289;18;110;0;
290;18;120;0;
291;18;130;0;
292;18;140;0;
293;18;150;0;
294;18;160;0;
295;18;170;0;
296;18;180;0;
297;18;190;0;
298;18;200;0;
299;18;210;0;
300;18;220;0;
301;18;230;0;
302;18;240;0;
303;18;250;0;
304;19;100;0;
305;19;110;0;
306;19;120;0;
307;19;130;0;
308;19;140;0;
309;19;150;0;
310;19;160;0;
311;19;170;0;
312;19;180;0;
313;19;190;0;
314;19;200;0;
315;19;210;0;
316;19;220;0;
317;19;230;0;
318;19;240;0;
319;19;250;0;
320;20;100;0;
321;20;110;0;
322;20;120;0;
323;20;130;0;
324;20;140;0;
325;20;150;0;
326;20;160;0;
327;20;170;0;
328;20;180;0;
329;20;190;0;
330;20;200;0;
331;20;210;0;
332;20;220;0;
333;20;230;0;
334;20;240;0;
335;20;250;0;
336;21;100;0;
337;21;110;0;
338;21;120;0;
339;21;130;0;
340;21;140;0;
341;21;150;0;
342;21;160;0;
343;21;170;0;
344;21;180;0;
345;21;190;0;
346;21;200;0;
347;21;210;0;
348;21;220;0;
349;21;230;0;
350;21;240;0;
351;21;250;0;
352;22;100;0;
353;22;110;0;
354;22;120;0;
355;22;130;0;
356;22;140;0;
357;22;150;0;
358;22;160;0;
359;22;170;0;
360;22;180;0;
361;22;190;0;
362;22;200;0;
363;22;210;0;
364;22;220;0;
365;22;230;0;
366;22;240;0;
367;22;250;0;
368;23;100;0;
369;23;110;0;
370;23;120;0;
371;23;130;0;
372;23;140;0;
373;23;150;0;
374;23;160;0;
375;23;170;0;
376;23;180;0;
377;23;190;0;
378;23;200;0;
379;23;210;0;
380;23;220;0;
381;23;230;0;
382;23;240;0;
383;23;250;0;
384;24;100;0;
385;24;110;0;
386;24;120;0;
387;24;130;0;
388;24;140;0;
389;24;150;0;
390;24;160;0;
391;24;170;0;
392;24;180;0;
393;24;190;0;
394;24;200;0;
395;24;210;0;
396;24;220;0;
397;24;230;0;
398;24;240;0;
399;24;250;0;
400;25;100;0;
401;25;110;0;
402;25;120;0;
403;25;130;0;
404;25;140;0;
405;25;150;0;
406;25;160;0;
407;25;170;0;
408;25;180;0;
409;25;190;0;
410;25;200;0;
411;25;210;0;
412;25;220;0;
413;25;230;0;
414;25;240;0;
415;25;250;0;
416;26;100;0;
417;26;110;0;
418;26;120;0;
419;26;130;0;
420;26;140;0;
421;26;150;0;
422;26;160;0;
423;26;170;0;
424;26;180;0;
425;26;190;0;
426;26;200;0;
427;26;210;0;
428;26;220;0;
429;26;230;0;
430;26;240;0;
431;26;250;0;
432;27;100;0;
433;27;110;0;
434;27;120;0;
435;27;130;0;
436;27;140;0;
437;27;150;0;
438;27;160;0;
439;27;170;0;
440;27;180;0;
441;27;190;0;
442;27;200;0;
443;27;210;0;
444;27;220;0;
445;27;230;0;
446;27;240;0;
447;27;250;0;
448;28;100;0;
449;28;110;0;
450;28;120;0;
451;28;130;0;
452;28;140;0;
453;28;150;0;
454;28;160;0;
455;28;170;0;
456;28;180;0;
457;28;190;0;
458;28;200;0;
459;28;210;0;
460;28;220;0;
461;28;230;0;
462;28;240;0;
463;28;250;0;
464;29;100;0;
465;29;110;0;
466;29;120;0;
467;29;130;0;
468;29;140;0;
469;29;150;0;
470;29;160;0;
471;29;170;0;
472;29;180;0;
473;29;190;0;
474;29;200;0;
475;29;210;0;
476;29;220;0;
477;29;230;0;
478;29;240;0;
479;29;250;0;
480;30;100;0;
481;30;110;0;
482;30;120;0;
483;30;130;0;
484;30;140;0;
485;30;150;0;
486;30;160;0;
487;30;170;0;
488;30;180;0;
489;30;190;0;
490;30;200;0;
491;30;210;0;
492;30;220;0;
493;30;230;0;
494;30;240;0;
495;30;250;0;
496;31;100;0;
497;31;110;0;
498;31;120;0;
499;31;130;0;
500;31;140;0;
501;31;150;0;
502;31;160;0;
503;31;170;0;
504;31;180;0;
505;31;190;0;
506;31;200;0;
507;31;210;0;
508;31;220;0;
509;31;230;0;
510;31;240;0;
511;31;250;0;
512;32;100;0;
513;32;110;0;
514;32;120;0;
515;32;130;0;
516;32;140;0;
517;32;150;0;
518;32;160;0;
519;32;170;0;
520;32;180;0;
521;32;190;0;
522;32;200;0;
523;32;210;0;
524;32;220;0;
525;32;230;0;
526;32;240;0;
527;32;250;0;
528;33;100;0;
529;33;110;0;
530;33;120;0;
531;33;130;0;
532;33;140;0;
533;33;150;0;
534;33;160;0;
535;33;170;0;
536;33;180;0;
537;33;190;0;
538;33;200;0;
539;33;210;0;
540;33;220;0;
541;33;230;0;
542;33;240;0;
543;33;250;0;
544;34;100;0;
545;34;110;0;
546;34;120;0;
547;34;130;0;
548;34;140;0;
549;34;150;0;
550;34;160;0;
551;34;170;0;
552;34;180;0;
553;34;190;0;
554;34;200;0;
555;34;210;0;
556;34;220;0;
557;34;230;0;
558;34;240;0;
559;34;250;0;
560;35;100;0;
561;35;110;0;
562;35;120;0;
563;35;130;0;
564;35;140;0;
565;35;150;0;
566;35;160;0;
567;35;170;0;
568;35;180;0;
569;35;190;0;
570;35;200;0;
571;35;210;0;
572;35;220;0;
573;35;230;0;
574;35;240;0;
575;35;250;0;
576;36;100;0;
577;36;110;0;
578;36;120;0;
579;36;130;0;
580;36;140;0;
581;36;150;0;
582;36;160;0;
583;36;170;0;
584;36;180;0;
585;36;190;0;
586;36;200;0;
587;36;210;0;
588;36;220;0;
589;36;230;0;
590;36;240;0;
591;36;250;0;
592;37;100;0;
593;37;110;0;
594;37;120;0;
595;37;130;0;
596;37;140;0;
597;37;150;0;
598;37;160;0;
599;37;170;0;
600;37;180;0;
601;37;190;0;
602;37;200;0;
603;37;210;0;
604;37;220;0;
605;37;230;0;
606;37;240;0;
607;37;250;0;
608;38;100;0;
609;38;110;0;
610;38;120;0;
611;38;130;0;
612;38;140;0;
613;38;150;0;
614;38;160;0;
615;38;170;0;
616;38;180;0;
617;38;190;0;
618;38;200;0;
619;38;210;0;
620;38;220;0;
621;38;230;0;
622;38;240;0;
623;38;250;0;
624;39;100;0;
625;39;110;0;
626;39;120;0;
627;39;130;0;
628;39;140;0;
629;39;150;0;
630;39;160;0;
631;39;170;0;
632;39;180;0;
633;39;190;0;
634;39;200;0;
635;39;210;0;
636;39;220;0;
637;39;230;0;
638;39;240;0;
639;39;250;0;
640;40;100;0;
641;40;110;0;
642;40;120;0;
643;40;130;0;
644;40;140;0;
645;40;150;0;
646;40;160;0;
647;40;170;0;
648;40;180;0;
649;40;190;0;
650;40;200;0;
651;40;210;0;
652;40;220;0;
653;40;230;0;
654;40;240;0;
655;40;250;0;
656;41;100;0;
657;41;110;0;
658;41;120;0;
659;41;130;0;
660;41;140;0;
661;41;150;0;
662;41;160;0;
663;41;170;0;
664;41;180;0;
665;41;190;0;
666;41;200;0;
667;41;210;0;
668;41;220;0;
669;41;230;0;
670;41;240;0;
671;41;250;0;
672;42;100;0;
673;42;110;0;
674;42;120;0;
675;42;130;0;
676;42;140;0;
677;42;150;0;
678;42;160;0;
679;42;170;0;
680;42;180;0;
681;42;190;0;
682;42;200;0;
683;42;210;0;
684;42;220;0;
685;42;230;0;
686;42;240;0;
687;42;250;0;
688;43;100;0;
689;43;110;0;
690;43;120;0;
691;43;130;0;
692;43;140;0;
693;43;150;0;
694;43;160;0;
695;43;170;0;
696;43;180;0;
697;43;190;0;
698;43;200;0;
699;43;210;0;
700;43;220;0;
701;43;230;0;
702;43;240;0;
703;43;250;0;
704;44;100;0;
705;44;110;0;
706;44;120;0;
707;44;130;0;
708;44;140;0;
709;44;150;0;
710;44;160;0;
711;44;170;0;
712;44;180;0;
713;44;190;0;
714;44;200;0;
715;44;210;0;
716;44;220;0;
717;44;230;0;
718;44;240;0;
719;44;250;0;
720;45;100;0;
721;45;110;0;
722;45;120;0;
723;45;130;0;
724;45;140;0;
725;45;150;0;
726;45;160;0;
727;45;170;0;
728;45;180;0;
729;45;190;0;
730;45;200;0;
731;45;210;0;
732;45;220;0;
733;45;230;0;
734;45;240;0;
735;45;250;0;
736;46;100;0;
737;46;110;0;
738;46;120;0;
739;46;130;0;
740;46;140;0;
741;46;150;0;
742;46;160;0;
743;46;170;0;
744;46;180;0;
745;46;190;0;
746;46;200;0;
747;46;210;0;
748;46;220;0;
749;46;230;0;
750;46;240;0;
751;46;250;0;
752;47;100;0;
753;47;110;0;
754;47;120;0;
755;47;130;0;
756;47;140;0;
757;47;150;0;
758;47;160;0;
759;47;170;0;
760;47;180;0;
761;47;190;0;
762;47;200;0;
763;47;210;0;
764;47;220;0;
765;47;230;0;
766;47;240;0;
767;47;250;0;
768;48;100;0;
769;48;110;0;
770;48;120;0;
771;48;130;0;
772;48;140;0;
773;48;150;0;
774;48;160;0;
775;48;170;0;
776;48;180;0;
777;48;190;0;
778;48;200;0;
779;48;210;0;
780;48;220;0;
781;48;230;0;
782;48;240;0;
783;48;250;0;
784;49;100;0;
785;49;110;0;
786;49;120;0;
787;49;130;0;
788;49;140;0;
789;49;150;0;
790;49;160;0;
791;49;170;0;
792;49;180;0;
793;49;190;0;
794;49;200;0;
795;49;210;0;
796;49;220;0;
797;49;230;0;
798;49;240;0;
799;49;250;0;
800;50;100;0;
801;50;110;0;
802;50;120;0;
803;50;130;0;
804;50;140;0;
805;50;150;0;
806;50;160;0;
807;50;170;0;
808;50;180;0;
809;50;190;0;
810;50;200;0;
811;50;210;0;
812;50;220;0;
813;50;230;0;
814;50;240;0;
815;50;250;0;
816;0;100;1;
817;0;110;1;
818;0;120;1;
819;0;130;1;
820;0;140;1;
821;0;150;1;
822;0;160;1;
823;0;170;1;
824;0;180;1;
825;0;190;1;
826;0;200;1;
827;0;210;1;
828;0;220;1;
829;0;230;1;
830;0;240;1;
831;0;250;1;
832;1;100;1;
833;1;110;1;
834;1;120;1;
835;1;130;1;
836;1;140;1;
837;1;150;1;
838;1;160;1;
839;1;170;1;
840;1;180;1;
841;1;190;1;
842;1;200;1;
843;1;210;1;
844;1;220;1;
845;1;230;1;
846;1;240;1;
847;1;250;1;
848;2;100;1;
849;2;110;1;
850;2;120;1;
851;2;130;1;
852;2;140;1;
853;2;150;1;
854;2;160;1;
855;2;170;1;
856;2;180;1;
857;2;190;1;
858;2;200;1;
859;2;210;1;
860;2;220;1;
861;2;230;1;
862;2;240;1;
863;2;250;1;
864;3;100;1;
865;3;110;1;
866;3;120;1;
867;3;130;1;
868;3;140;1;
869;3;150;1;
870;3;160;1;
871;3;170;1;
872;3;180;1;
873;3;190;1;
874;3;200;1;
875;3;210;1;
876;3;220;1;
877;3;230;1;
878;3;240;1;
879;3;250;1;
880;4;100;1;
881;4;110;1;
882;4;120;1;
883;4;130;1;
884;4;140;1;
885;4;150;1;
886;4;160;1;
887;4;170;1;
888;4;180;1;
889;4;190;1;
890;4;200;1;
891;4;210;1;
892;4;220;1;
893;4;230;1;
894;4;240;1;
895;4;250;1;
896;5;100;1;
897;5;110;1;
898;5;120;1;
899;5;130;1;
900;5;140;1;
901;5;150;1;
902;5;160;1;
903;5;170;1;
904;5;180;1;
905;5;190;1;
906;5;200;1;
907;5;210;1;
908;5;220;1;
909;5;230;1;
910;5;240;1;
911;5;250;1;
912;6;100;1;
913;6;110;1;
914;6;120;1;
915;6;130;1;
916;6;140;1;
917;6;150;1;
918;6;160;1;
919;6;170;1;
920;6;180;1;
921;6;190;1;
922;6;200;1;
923;6;210;1;
924;6;220;1;
925;6;230;1;
926;6;240;1;
927;6;250;1;
928;7;100;1;
929;7;110;1;
930;7;120;1;
931;7;130;1;
932;7;140;1;
933;7;150;1;
934;7;160;1;
935;7;170;1;
936;7;180;1;
937;7;190;1;
938;7;200;1;
939;7;210;1;
940;7;220;1;
941;7;230;1;
942;7;240;1;
943;7;250;1;
944;8;100;1;
945;8;110;1;
946;8;120;1;
947;8;130;1;
948;8;140;1;
949;8;150;1;
950;8;160;1;
951;8;170;1;
952;8;180;1;
953;8;190;1;
954;8;200;1;
955;8;210;1;
956;8;220;1;
957;8;230;1;
958;8;240;1;
959;8;250;1;
960;9;100;1;
961;9;110;1;
962;9;120;1;
963;9;130;1;
964;9;140;1;
965;9;150;1;
966;9;160;1;
967;9;170;1;
968;9;180;1;
969;9;190;1;
970;9;200;1;
971;9;210;1;
972;9;220;1;
973;9;230;1;
974;9;240;1;
975;9;250;1;
976;10;100;1;
977;10;110;1;
978;10;120;1;
979;10;130;1;
980;10;140;1;
981;10;150;1;
982;10;160;1;
983;10;170;1;
984;10;180;1;
985;10;190;1;
986;10;200;1;
987;10;210;1;
988;10;220;1;
989;10;230;1;
990;10;240;1;
991;10;250;1;
992;11;100;1;
993;11;110;1;
994;11;120;1;
995;11;130;1;
996;11;140;1;
997;11;150;1;
998;11;160;1;
999;11;170;1;
1000;11;180;1;
1001;11;190;1;
1002;11;200;1;
1003;11;210;1;
1004;11;220;1;
1005;11;230;1;
1006;11;240;1;
1007;11;250;1;
1008;12;100;1;
1009;12;110;1;
1010;12;120;1;
1011;12;130;1;
1012;12;140;1;
1013;12;150;1;
1014;12;160;1;
1015;12;170;1;
1016;12;180;1;
1017;12;190;1;
1018;12;200;1;
1019;12;210;1;
1020;12;220;1;
1021;12;230;1;
1022;12;240;1;
1023;12;250;1;
1024;13;100;1;
1025;13;110;1;
1026;13;120;1;
1027;13;130;1;
1028;13;140;1;
1029;13;150;1;
1030;13;160;1;
1031;13;170;1;
1032;13;180;1;
1033;13;190;1;
1034;13;200;1;
1035;13;210;1;
1036;13;220;1;
1037;13;230;1;
1038;13;240;1;
1039;13;250;1;
1040;14;100;1;
1041;14;110;1;
1042;14;120;1;
1043;14;130;1;
1044;14;140;1;
1045;14;150;1;
1046;14;160;1;
1047;14;170;1;
1048;14;180;1;
1049;14;190;1;
1050;14;200;1;
1051;14;210;1;
1052;14;220;1;
1053;14;230;1;
1054;14;240;1;
1055;14;250;1;
1056;15;100;1;
1057;15;110;1;
1058;15;120;1;
1059;15;130;1;
1060;15;140;1;
1061;15;150;1;
1062;15;160;1;
1063;15;170;1;
1064;15;180;1;
1065;15;190;1;
1066;15;200;1;
1067;15;210;1;
1068;15;220;1;
1069;15;230;1;
1070;15;240;1;
1071;15;250;1;
1072;16;100;1;
1073;16;110;1;
1074;16;120;1;
1075;16;130;1;
1076;16;140;1;
1077;16;150;1;
1078;16;160;1;
1079;16;170;1;
1080;16;180;1;
1081;16;190;1;
1082;16;200;1;
1083;16;210;1;
1084;16;220;1;
1085;16;230;1;
1086;16;240;1;
1087;16;250;1;
1088;17;100;1;
1089;17;110;1;
1090;17;120;1;
1091;17;130;1;
1092;17;140;1;
1093;17;150;1;
1094;17;160;1;
1095;17;170;1;
1096;17;180;1;
1097;17;190;1;
1098;17;200;1;
1099;17;210;1;
1100;17;220;1;
1101;17;230;1;
1102;17;240;1;
1103;17;250;1;
1104;18;100;1;
1105;18;110;1;
1106;18;120;1;
1107;18;130;1;
1108;18;140;1;
1109;18;150;1;
1110;18;160;1;
1111;18;170;1;
1112;18;180;1;
1113;18;190;1;
1114;18;200;1;
1115;18;210;1;
1116;18;220;1;
1117;18;230;1;
1118;18;240;1;
1119;18;250;1;
1120;19;100;1;
1121;19;110;1;
1122;19;120;1;
1123;19;130;1;
1124;19;140;1;
1125;19;150;1;
1126;19;160;1;
1127;19;170;1;
1128;19;180;1;
1129;19;190;1;
1130;19;200;1;
1131;19;210;1;
1132;19;220;1;
1133;19;230;1;
1134;19;240;1;
1135;19;250;1;
1136;20;100;1;
1137;20;110;1;
1138;20;120;1;
1139;20;130;1;
1140;20;140;1;
1141;20;150;1;
1142;20;160;1;
1143;20;170;1;
1144;20;180;1;
1145;20;190;1;
1146;20;200;1;
1147;20;210;1;
1148;20;220;1;
1149;20;230;1;
1150;20;240;1;
1151;20;250;1;
1152;21;100;1;
1153;21;110;1;
1154;21;120;1;
1155;21;130;1;
1156;21;140;1;
1157;21;150;1;
1158;21;160;1;
1159;21;170;1;
1160;21;180;1;
1161;21;190;1;
1162;21;200;1;
1163;21;210;1;
1164;21;220;1;
1165;21;230;1;
1166;21;240;1;
1167;21;250;1;
1168;22;100;1;
1169;22;110;1;
1170;22;120;1;
1171;22;130;1;
1172;22;140;1;
1173;22;150;1;
1174;22;160;1;
1175;22;170;1;
1176;22;180;1;
1177;22;190;1;
1178;22;200;1;
1179;22;210;1;
1180;22;220;1;
1181;22;230;1;
1182;22;240;1;
1183;22;250;1;
1184;23;100;1;
1185;23;110;1;
1186;23;120;1;
1187;23;130;1;
1188;23;140;1;
1189;23;150;1;
1190;23;160;1;
1191;23;170;1;
1192;23;180;1;
1193;23;190;1;
1194;23;200;1;
1195;23;210;1;
1196;23;220;1;
1197;23;230;1;
1198;23;240;1;
1199;23;250;1;
1200;24;100;1;
1201;24;110;1;
1202;24;120;1;
1203;24;130;1;
1204;24;140;1;
1205;24;150;1;
1206;24;160;1;
1207;24;170;1;
1208;24;180;1;
1209;24;190;1;
1210;24;200;1;
1211;24;210;1;
1212;24;220;1;
1213;24;230;1;
1214;24;240;1;
1215;24;250;1;
1216;25;100;1;
1217;25;110;1;
1218;25;120;1;
1219;25;130;1;
1220;25;140;1;
1221;25;150;1;
1222;25;160;1;
1223;25;170;1;
1224;25;180;1;
1225;25;190;1;
1226;25;200;1;
1227;25;210;1;
1228;25;220;1;
1229;25;230;1;
1230;25;240;1;
1231;25;250;1;
1232;26;100;1;
1233;26;110;1;
1234;26;120;1;
1235;26;130;1;
1236;26;140;1;
1237;26;150;1;
1238;26;160;1;
1239;26;170;1;
1240;26;180;1;
1241;26;190;1;
1242;26;200;1;
1243;26;210;1;
1244;26;220;1;
1245;26;230;1;
1246;26;240;1;
1247;26;250;1;
1248;27;100;1;
1249;27;110;1;
1250;27;120;1;
1251;27;130;1;
1252;27;140;1;
1253;27;150;1;
1254;27;160;1;
1255;27;170;1;
1256;27;180;1;
1257;27;190;1;
1258;27;200;1;
1259;27;210;1;
1260;27;220;1;
1261;27;230;1;
1262;27;240;1;
1263;27;250;1;
1264;28;100;1;
1265;28;110;1;
1266;28;120;1;
1267;28;130;1;
1268;28;140;1;
1269;28;150;1;
1270;28;160;1;
1271;28;170;1;
1272;28;180;1;
1273;28;190;1;
1274;28;200;1;
1275;28;210;1;
1276;28;220;1;
1277;28;230;1;
1278;28;240;1;
1279;28;250;1;
1280;29;100;1;
1281;29;110;1;
1282;29;120;1;
1283;29;130;1;
1284;29;140;1;
1285;29;150;1;
1286;29;160;1;
1287;29;170;1;
1288;29;180;1;
1289;29;190;1;
1290;29;200;1;
1291;29;210;1;
1292;29;220;1;
1293;29;230;1;
1294;29;240;1;
1295;29;250;1;
1296;30;100;1;
1297;30;110;1;
1298;30;120;1;
1299;30;130;1;
1300;30;140;1;
1301;30;150;1;
1302;30;160;1;
1303;30;170;1;
1304;30;180;1;
1305;30;190;1;
1306;30;200;1;
1307;30;210;1;
1308;30;220;1;
1309;30;230;1;
1310;30;240;1;
1311;30;250;1;
1312;31;100;1;
1313;31;110;1;
1314;31;120;1;
1315;31;130;1;
1316;31;140;1;
1317;31;150;1;
1318;31;160;1;
1319;31;170;1;
1320;31;180;1;
1321;31;190;1;
1322;31;200;1;
1323;31;210;1;
1324;31;220;1;
1325;31;230;1;
1326;31;240;1;
1327;31;250;1;
1328;32;100;1;
1329;32;110;1;
1330;32;120;1;
1331;32;130;1;
1332;32;140;1;
1333;32;150;1;
1334;32;160;1;
1335;32;170;1;
1336;32;180;1;
1337;32;190;1;
1338;32;200;1;
1339;32;210;1;
1340;32;220;1;
1341;32;230;1;
1342;32;240;1;
1343;32;250;1;
1344;33;100;1;
1345;33;110;1;
1346;33;120;1;
1347;33;130;1;
1348;33;140;1;
1349;33;150;1;
1350;33;160;1;
1351;33;170;1;
1352;33;180;1;
1353;33;190;1;
1354;33;200;1;
1355;33;210;1;
1356;33;220;1;
1357;33;230;1;
1358;33;240;1;
1359;33;250;1;
1360;34;100;1;
1361;34;110;1;
1362;34;120;1;
1363;34;130;1;
1364;34;140;1;
1365;34;150;1;
1366;34;160;1;
1367;34;170;1;
1368;34;180;1;
1369;34;190;1;
1370;34;200;1;
1371;34;210;1;
1372;34;220;1;
1373;34;230;1;
1374;34;240;1;
1375;34;250;1;
1376;35;100;1;
1377;35;110;1;
1378;35;120;1;
1379;35;130;1;
1380;35;140;1;
1381;35;150;1;
1382;35;160;1;
1383;35;170;1;
1384;35;180;1;
1385;35;190;1;
1386;35;200;1;
1387;35;210;1;
1388;35;220;1;
1389;35;230;1;
1390;35;240;1;
1391;35;250;1;
1392;36;100;1;
1393;36;110;1;
1394;36;120;1;
1395;36;130;1;
1396;36;140;1;
1397;36;150;1;
1398;36;160;1;
1399;36;170;1;
1400;36;180;1;
1401;36;190;1;
1402;36;200;1;
1403;36;210;1;
1404;36;220;1;
1405;36;230;1;
1406;36;240;1;
1407;36;250;1;
1408;37;100;1;
1409;37;110;1;
1410;37;120;1;
1411;37;130;1;
1412;37;140;1;
1413;37;150;1;
1414;37;160;1;
1415;37;170;1;
1416;37;180;1;
1417;37;190;1;
1418;37;200;1;
1419;37;210;1;
1420;37;220;1;
1421;37;230;1;
1422;37;240;1;
1423;37;250;1;
1424;38;100;1;
1425;38;110;1;
1426;38;120;1;
1427;38;130;1;
1428;38;140;1;
1429;38;150;1;
1430;38;160;1;
1431;38;170;1;
1432;38;180;1;
1433;38;190;1;
1434;38;200;1;
1435;38;210;1;
1436;38;220;1;
1437;38;230;1;
1438;38;240;1;
1439;38;250;1;
1440;39;100;1;
1441;39;110;1;
1442;39;120;1;
1443;39;130;1;
1444;39;140;1;
1445;39;150;1;
1446;39;160;1;
1447;39;170;1;
1448;39;180;1;
1449;39;190;1;
1450;39;200;1;
1451;39;210;1;
1452;39;220;1;
1453;39;230;1;
1454;39;240;1;
1455;39;250;1;
1456;40;100;1;
1457;40;110;1;
1458;40;120;1;
1459;40;130;1;
1460;40;140;1;
1461;40;150;1;
1462;40;160;1;
1463;40;170;1;
1464;40;180;1;
1465;40;190;1;
1466;40;200;1;
1467;40;210;1;
1468;40;220;1;
1469;40;230;1;
1470;40;240;1;
1471;40;250;1;
1472;41;100;1;
1473;41;110;1;
1474;41;120;1;
1475;41;130;1;
1476;41;140;1;
1477;41;150;1;
1478;41;160;1;
1479;41;170;1;
1480;41;180;1;
1481;41;190;1;
1482;41;200;1;
1483;41;210;1;
1484;41;220;1;
1485;41;230;1;
1486;41;240;1;
1487;41;250;1;
1488;42;100;1;
1489;42;110;1;
1490;42;120;1;
1491;42;130;1;
1492;42;140;1;
1493;42;150;1;
1494;42;160;1;
1495;42;170;1;
1496;42;180;1;
1497;42;190;1;
1498;42;200;1;
1499;42;210;1;
1500;42;220;1;
1501;42;230;1;
1502;42;240;1;
1503;42;250;1;
1504;43;100;1;
1505;43;110;1;
1506;43;120;1;
1507;43;130;1;
1508;43;140;1;
1509;43;150;1;
1510;43;160;1;
1511;43;170;1;
1512;43;180;1;
1513;43;190;1;
1514;43;200;1;
1515;43;210;1;
1516;43;220;1;
